,q1,q2,q3,q4,q5_1,q5_2,q5_3,q5_4,q5_5,q23,q24,q25,q26,q27,q28,q35,q36_2,q36_3,q36_4,q36_5,q36_6,q36_7,q36_8,q39,q41,q44_2,q44_3,q44_4,q44_5,q44_6,q44_7,q44_8,q45,q58,q60,q64_2,q64_3,q64_4,q64_5,q64_6,q64_7,q64_8,q65_2,q65_3,q66_1,q66_2,q68_1,q68_2,q68_3,q77,q78,q79,q80,q89,q98,weight,stratum,psu,record,year,q88
11190,6,2,4,2,1,2,1,1,1,2,1,1,2,2,1,3,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,2,1,2,1,2,1,1,7,4,3,7,1,2,0.84,214,87965,523,2019,3
11191,6,1,4,1,1,1,1,1,2,2,2,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,2,1,1,1,1.27,214,87965,525,2019,5
11192,7,2,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,7,1,2,0.97,214,87965,526,2019,2
11193,6,1,4,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,6,1,2,1,2,1.27,214,87965,528,2019,5
11194,6,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,5,4,5,2,2,0.84,214,87965,529,2019,2
11195,6,2,4,2,1,1,1,1,2,2,2,1,2,2,1,3,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,6,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,2,4,1,2,4,2,2,0.97,214,87965,530,2019,3
11196,6,2,4,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,5,2,3,2,2,0.9,214,87965,531,2019,4
11197,6,1,4,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,5,1,7,1,1,1.27,214,87965,532,2019,3
11198,6,1,4,1,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,1,1,2,1,1,1,1,2,2,2,1,1,1,1,2,1,5,1,4,1,1.27,214,87965,533,2019,3
11199,5,1,3,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,5,1,2,1,2,0.86,214,87965,535,2019,2
11200,5,1,3,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,7,4,3,2,2,1,1.0,214,87965,536,2019,4
11201,6,2,3,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,3,4,1,2,1.18,214,87965,538,2019,3
11202,6,2,3,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,7,7,4,7,1,2,1.18,214,87965,539,2019,2
11203,6,2,4,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,5,2,7,2,2,0.9,214,87965,540,2019,5
11204,7,2,4,1,1,1,1,1,1,2,2,1,2,2,1,7,2,1,1,1,1,1,1,3,5,2,1,1,1,1,1,1,7,1,7,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,6,1,7,7,1,0.9,214,87965,541,2019,1
11205,7,2,4,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,4,7,7,3,2,0.9,214,87965,542,2019,4
11206,5,1,3,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,3,2,5,3,2,0.86,214,87965,546,2019,3
11207,5,2,3,1,1,1,1,1,1,2,1,1,1,1,2,3,1,1,1,2,1,1,1,2,2,1,1,1,1,2,1,1,3,1,2,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,4,7,1,1.01,214,87965,547,2019,1
11208,5,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,8,1,2,5,1,2,0.88,214,87965,551,2019,5
11209,5,1,3,2,2,1,1,1,1,1,2,1,2,2,1,6,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,6,1,3,1,1,2,1,1,1,1,2,2,2,1,2,1,1,3,4,6,6,4,2,0.53,214,87965,555,2019,3
11210,6,2,3,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,6,1,4,1,2,1.01,214,87965,557,2019,5
11211,5,1,3,2,1,1,1,1,2,1,2,1,2,1,1,7,2,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,7,1,7,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,8,3,1,1,2,1.0,214,87965,558,2019,3
11212,7,1,4,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,2,2,2,1,1,1,4,8,1,7,2,2,0.92,213,88352,564,2019,1
11213,6,1,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,1,7,1,2,0.79,213,88352,565,2019,3
11214,6,1,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,3,2,1,2,0.79,213,88352,566,2019,3
11215,6,1,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,7,7,2,7,1,1,0.79,213,88352,567,2019,3
11216,6,2,4,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,5,4,7,3,1,1.73,213,88352,568,2019,3
11217,7,1,4,2,1,2,1,1,1,2,2,1,2,2,1,6,1,2,1,1,1,1,1,3,2,1,1,1,1,1,2,1,6,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2,3,3,4,6,1,1,0.79,213,88352,569,2019,2
11218,7,1,4,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,3,4,2,5,2,1,0.85,213,88352,570,2019,2
11219,6,1,4,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,7,2,1,0.79,213,88352,572,2019,1
11220,7,2,4,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,2,1,4,1,1,7,1,2,1.61,213,88352,574,2019,3
11221,6,1,4,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,5,1,4,4,2,0.79,213,88352,575,2019,2
11222,7,2,4,2,1,2,1,1,1,2,2,2,2,2,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,2,8,4,2,3,1,2,1.61,213,88352,576,2019,3
11223,7,1,4,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,3,6,7,1,2,0.79,213,88352,577,2019,1
11224,6,2,4,2,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,4,6,6,4,1,1.61,213,88352,578,2019,2
11225,6,2,4,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,3,2,1,5,2,2,1.61,213,88352,579,2019,2
11226,6,1,4,2,1,2,1,1,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,4,1,1,0.92,213,88352,581,2019,2
11227,7,2,4,2,1,2,1,1,1,1,2,2,2,2,1,7,2,1,1,1,1,1,1,3,6,1,2,1,1,1,1,1,7,1,3,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,5,2,7,1,1,1.61,213,88352,583,2019,2
11228,6,2,4,2,1,2,1,1,1,2,2,2,2,2,1,7,2,1,1,1,1,1,1,3,5,1,1,1,1,1,1,2,7,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,3,8,1,1,1,2,1.61,213,88352,584,2019,2
11229,6,1,4,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,2,2,2,2,1,2,1,3,8,2,6,3,1,0.85,213,88352,585,2019,3
11230,4,1,2,2,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,7,2,7,2,2,2.44,213,88352,587,2019,3
11231,4,1,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,7,4,6,1,1,1.9,213,88352,588,2019,5
11232,5,2,2,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,6,5,3,4,2,2,1.33,213,88352,590,2019,4
11233,4,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,4,3,5,7,1,1.33,213,88352,591,2019,3
11234,5,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,3,7,7,3,2,1.9,213,88352,592,2019,3
11235,6,1,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,6,5,7,1,2,0.79,213,88352,593,2019,1
11236,6,2,4,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,4,1,6,1,2,1.61,213,88352,594,2019,3
11237,4,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,6,1,1,1,2,1.1,213,88352,597,2019,1
11238,5,2,2,1,1,1,1,1,1,2,2,1,2,2,1,3,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,7,1,3,1,2,1,1,1,1,1,2,1,2,1,1,1,2,8,5,4,4,4,1,1.33,213,88352,598,2019,5
11239,4,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,7,1,7,1,2,1.1,213,88352,599,2019,3
11240,4,1,2,2,1,2,1,1,1,2,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,5,3,3,2,1,1.9,213,88352,600,2019,4
11241,5,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,4,7,1,3,2,1,1.1,213,88352,601,2019,3
11242,5,2,2,1,2,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,6,6,4,5,2,2,1.33,213,88352,602,2019,5
11243,4,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,4,2,4,2,1,1.1,213,88352,604,2019,3
11244,4,2,2,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,4,1,5,2,1,1.1,213,88352,605,2019,3
11245,5,2,2,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,8,1,4,3,1,1.36,213,88352,607,2019,4
11246,4,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,4,1,6,2,1,1.9,213,88352,608,2019,3
11247,5,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,7,2,3,2,2,1.33,213,88352,611,2019,4
11248,5,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,8,1,1,1,2,2.44,213,88352,613,2019,4
11249,4,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,8,7,5,1,2,1.1,213,88352,616,2019,3
11250,5,1,3,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,4,1,3,3,2,1.77,213,88352,618,2019,3
11251,5,2,3,2,1,2,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,4,1,5,2,1,0.6,213,88352,619,2019,3
11252,5,1,3,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,1,6,5,2,1,1.56,213,88352,620,2019,5
11253,6,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,2,3,2,2,1,0.6,213,88352,621,2019,3
11254,5,1,3,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1,4,4,5,3,2,1.56,213,88352,623,2019,3
11255,5,2,3,1,1,1,1,1,2,2,2,2,2,2,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,6,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,3,7,3,2,3,2,0.68,213,88352,624,2019,4
11256,5,2,3,2,1,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,6,3,1,0.6,213,88352,625,2019,3
11257,5,2,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,6,1,7,2,2,1.1,213,88352,626,2019,4
11258,5,1,3,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,6,1,3,2,2,1,1.56,213,88352,627,2019,3
11259,5,2,3,2,1,2,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,8,6,4,6,1,1,0.6,213,88352,628,2019,3
11260,5,2,3,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,7,2,1,0.68,213,88352,629,2019,4
11261,5,1,3,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,8,8,7,2,3,1,1.77,213,88352,630,2019,2
11262,6,2,3,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,7,2,1,3,2,2,0.68,213,88352,631,2019,4
11263,5,2,3,2,1,2,1,1,1,1,1,2,2,2,1,6,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,4,1,5,2,2,0.6,213,88352,632,2019,2
11264,5,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,5,1,1,7,2,2,0.6,213,88352,634,2019,4
11265,5,2,3,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,4,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,8,4,4,3,2,0.9,213,88352,635,2019,1
11266,5,1,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,8,4,1,2,1,1.77,213,88352,640,2019,1
11267,5,1,3,1,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,4,1,1,1,1,2,1,1,7,1,5,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,8,2,4,3,1,1.77,213,88352,643,2019,2
11268,5,2,3,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,5,2,2,0.6,213,88352,644,2019,3
11269,3,2,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,4,3,1,6,2,2,1.13,213,88352,646,2019,5
11270,3,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,5,3,3,3,1,1.35,213,88352,647,2019,5
11271,4,2,1,2,1,1,1,2,1,2,2,2,2,2,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,8,8,1,4,1,2,1.13,213,88352,648,2019,5
11272,3,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,4,4,4,5,1,2,1.1,213,88352,649,2019,2
11273,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,3,1,5,1,2,1.35,213,88352,650,2019,4
11274,3,2,1,2,1,2,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,5,8,1,7,1,1,1.13,213,88352,653,2019,5
11275,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,6,4,5,1,2,1.35,213,88352,657,2019,5
11276,3,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,6,4,4,1,2,1.32,213,88352,662,2019,6
11277,3,2,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,6,1,5,3,2,1.37,213,88352,663,2019,5
11278,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,7,4,3,2,2,1,1.32,213,88352,664,2019,4
11279,3,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,8,6,4,3,1,1,1.1,213,88352,666,2019,5
11280,3,2,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,6,1,3,3,2,1.35,213,88352,667,2019,5
11281,4,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,8,6,5,7,2,2,1.33,213,88352,668,2019,5
11282,4,1,1,2,1,1,1,2,1,2,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,1,4,1,2,1.1,213,88352,670,2019,4
11283,4,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,8,4,4,2,1,1,1.32,213,88352,671,2019,5
11284,3,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,3,6,1,1,1.1,213,88352,672,2019,4
11285,3,2,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,1,1,3,2,1.35,213,88352,673,2019,5
11286,5,2,2,2,1,1,1,1,2,2,2,2,2,2,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,7,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,8,4,6,7,2,1.98,213,88352,678,2019,3
11287,4,2,2,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,5,5,6,2,2,1.6,213,88352,680,2019,3
11288,5,1,2,1,1,2,1,1,2,2,2,1,1,1,3,2,1,1,1,1,1,2,1,3,3,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,3,8,5,7,4,1,2.49,213,88352,682,2019,2
11289,4,1,2,2,1,2,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,8,5,1,6,2,2,2.07,213,88352,683,2019,5
11290,7,2,4,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,6,2,5,2,1,3.46,213,88352,685,2019,6
11291,6,1,4,2,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,4,6,4,1,2,1.73,213,88352,686,2019,5
11292,5,1,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,3,1,3,3,1,2.07,213,88352,689,2019,2
11293,4,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,8,7,1,4,2,1,2.49,213,88352,690,2019,4
11294,5,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,5,1,1,6,2,2,1.6,213,88352,691,2019,5
11295,5,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,7,1,4,3,1,2.56,213,88352,693,2019,4
